what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544697885
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544729746
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544814557
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544816354
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544896112
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544897763
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376544902530
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544932371
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544938235
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376544939678
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544942568
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544943803
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376544949113
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376544957533
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544963944
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544965036
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376544967770
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376544996344
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376545025321
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376545031817
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376545043076
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376545044194
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376545047299
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376545070060
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376545089658
