what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376630204499
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376630208486
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376630217627
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376630358933
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376630395438
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376630397567
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376630502015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376630503730
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376630519302
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1376630529843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376630530982
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376630533763
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376630658905
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376630660219
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376630663479
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376630669054
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1376630784895
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376630790810
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376630791377
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376630791761
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376630792228
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376630792421
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376630792592
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376630792816
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376630793019
