what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1376533934194
locale,sysinfo,,,"en_US",1376533934194
processors,sysinfo,,,"4",1376533934194
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1376533934194
java.runtime.version,sysinfo,,,"1.7.0_21-b11",1376533934194
java.specification.name,sysinfo,,,"Java Platform API Specification",1376533934194
java.specification.vendor,sysinfo,,,"Oracle Corporation",1376533934194
java.specification.version,sysinfo,,,"1.7",1376533934194
java.vendor,sysinfo,,,"Oracle Corporation",1376533934194
java.version,sysinfo,,,"1.7.0_21",1376533934194
java.vm.info,sysinfo,,,"mixed mode, sharing",1376533934194
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1376533934194
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1376533934194
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1376533934194
java.vm.specification.version,sysinfo,,,"1.7",1376533934194
java.vm.vendor,sysinfo,,,"Oracle Corporation",1376533934194
java.vm.version,sysinfo,,,"23.21-b01",1376533934194
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1376533935208
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376533935567
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376533956861
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1376533959186
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1376533962352
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1376533962352
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1376533967547
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376533967610
