what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1376534689034
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376534718847
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376534724956
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1376534724961
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1376534724961
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376534734629
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376534753300
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376534755973
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376534783724
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376534794092
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376534794208
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376534794280
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376534794602
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376534794611
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376534812532
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376534812633
error,log,,,"Widget is disposed",1376534812664
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1376534812665
error,log,,,"An error has occurred when closing the workbench. See error log for more details.",1376534812680
error,log,,,"Error occurred during status handling",1376534812681
error,log,,,"Exceptions during shutdown",1376534812683
error,log,,,"Unhandled event loop exception",1376534812715
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.ide.ant",1376534812740
stopped,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1376534812742
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1376534812744
