what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376636336881
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1376636362366
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376636363448
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376636368245
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376636406994
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376636408757
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376636438666
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376636459340
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376636465868
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376636515338
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376636517055
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376636520367
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376636567538
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376636631554
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376636632497
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376636650977
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376636652917
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376636659621
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376636673403
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376636783042
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376636784309
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1376636986538
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376637098631
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376637099401
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376637099923
