what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376638131366
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376638185795
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376638185979
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376638192150
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376638235163
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376638236477
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376638430124
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376638440428
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376638441628
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376638448443
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376638464618
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376638466416
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376638582753
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376638599966
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376638719627
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376638724426
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376638747563
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376638756636
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376638770400
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376638774656
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376638775077
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376638775253
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376638775480
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376638775776
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376638776067
