what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1363587005599
processors,sysinfo,,,"4",1363587005599
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1363587005599
java.runtime.version,sysinfo,,,"1.7.0_17-b02",1363587005599
java.specification.name,sysinfo,,,"Java Platform API Specification",1363587005599
java.specification.vendor,sysinfo,,,"Oracle Corporation",1363587005599
java.specification.version,sysinfo,,,"1.7",1363587005599
java.vendor,sysinfo,,,"Oracle Corporation",1363587005599
java.version,sysinfo,,,"1.7.0_17",1363587005599
java.vm.info,sysinfo,,,"mixed mode, sharing",1363587005599
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1363587005599
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1363587005599
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1363587005599
java.vm.specification.version,sysinfo,,,"1.7",1363587005599
java.vm.vendor,sysinfo,,,"Oracle Corporation",1363587005599
java.vm.version,sysinfo,,,"23.7-b01",1363587005599
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1363587018023
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1363587163369
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1363587165444
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1363587166672
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1363587166993
started,bundle,org.eclipse.core.filesystem,1.2.0.v20090507,"org.eclipse.core.filesystem",1363587167309
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.ide.ant",1363587167578
stopped,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1363587167580
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1363587167582
