what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.help.ui,3.4.0.v20090528,"org.eclipse.help.ui",1376538722615
started,bundle,org.eclipse.ui.cheatsheets,3.3.200.v20090526,"org.eclipse.ui.cheatsheets",1376538722733
started,bundle,org.eclipse.ui.intro,3.3.0.v20090526,"org.eclipse.ui.intro",1376538722741
started,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1376538722884
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538728606
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.saveAs",1376538728611
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538737540
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538753274
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538757174
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538785750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538836757
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376538857797
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376538886978
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376538907618
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376538920112
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376538977188
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538985574
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539169795
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376539172214
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376539234650
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376539238640
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376539239194
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376539240106
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376539240655
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376539241237
