what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.TypeHierarchy",1363587237646
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.TypeHierarchy",1363587237687
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1363587239465
started,bundle,org.eclipse.debug.core,3.5.0.v20090526-1600,"org.eclipse.debug.core",1363587250496
started,bundle,org.eclipse.jdt.launching,3.5.0.v20090527,"org.eclipse.jdt.launching",1363587250543
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1363587251788
started,bundle,org.eclipse.core.filesystem,1.2.0.v20090507,"org.eclipse.core.filesystem",1363587259525
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1363587262730
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1363587266914
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1363587266929
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1363587271278
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1363587277333
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1363587292328
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1363587293797
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1363587293871
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1363587294114
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1363587294540
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1363587297148
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1363587302757
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1363587315926
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1363587372663
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1363587375543
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1363587377791
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1363587383268
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1363587396878
