what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376633842323
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376633842987
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376634103110
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376634104161
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376634119147
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376634244093
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376634248737
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376634310942
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376634323701
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376634337646
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376634338819
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376634354155
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376634419553
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376634422499
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376634503239
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376634521300
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1376634570905
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376634575694
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376634593002
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376634666619
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376634667703
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376634679918
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1376634689990
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376634690972
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376634694909
