what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376536654752
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376536659040
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376536720950
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1376536720960
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376536734213
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376536735907
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376536740519
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376536744687
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1376536748318
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376536752888
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376536755310
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1376536755332
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376536758186
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376536803189
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1376536803221
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376536807617
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376536808455
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376536812989
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376536820490
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1376536825235
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376536831621
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376536855593
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1376536860805
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1376536876588
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376536876605
