what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546219066
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376546220686
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546244491
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546245377
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376546250977
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1376546252182
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376546253019
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546254378
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546286512
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546288489
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546477709
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546480969
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546517140
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376546519347
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546654972
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546656241
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376546661950
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1376546669839
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376546670694
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546673216
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546682204
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546683784
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546723125
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376546735116
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376546740415
