what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1376627751851
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376627760260
no handler,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1376627782446
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376627786229
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1376627786241
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376627789508
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376627841537
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1376627841555
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376627863246
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376627863287
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1376627864964
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1376627865018
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1376627865050
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1376627876065
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1376627902201
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376627904281
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376627910564
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376627951352
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376627955767
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376627955786
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376627969973
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376627971252
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376627975485
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376627977076
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376627982475
