what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376544238527
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376544318658
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544332023
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544333048
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376544338775
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376544357797
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1376544382935
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376544388537
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376544403196
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544415821
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544417054
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376544420926
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376544443141
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544477124
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544478254
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376544480926
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376544505241
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376544517807
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376544518379
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544521076
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544522743
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376544526557
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376544596834
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544646998
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376544661886
