what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1363587188020
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1363587188022
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1363587188023
os,sysinfo,,,"win32",1363587188028
arch,sysinfo,,,"x86",1363587188028
ws,sysinfo,,,"win32",1363587188028
locale,sysinfo,,,"en_US",1363587188028
processors,sysinfo,,,"4",1363587188028
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1363587188029
java.runtime.version,sysinfo,,,"1.7.0_17-b02",1363587188029
java.specification.name,sysinfo,,,"Java Platform API Specification",1363587188029
java.specification.vendor,sysinfo,,,"Oracle Corporation",1363587188029
java.specification.version,sysinfo,,,"1.7",1363587188029
java.vendor,sysinfo,,,"Oracle Corporation",1363587188029
java.version,sysinfo,,,"1.7.0_17",1363587188029
java.vm.info,sysinfo,,,"mixed mode, sharing",1363587188029
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1363587188029
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1363587188029
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1363587188029
java.vm.specification.version,sysinfo,,,"1.7",1363587188029
java.vm.vendor,sysinfo,,,"Oracle Corporation",1363587188029
java.vm.version,sysinfo,,,"23.7-b01",1363587188029
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1363587222200
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1363587222274
closed,view,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.internal.introview",1363587222454
