what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376553724186
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376553724831
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376553725412
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376553754176
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1376553767618
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376553773482
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1376553775372
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376553776797
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376553780948
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376553784701
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376553829445
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376553831644
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376553831795
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376553834997
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376553836877
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376553837035
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376554052018
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376554081441
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376554082483
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376554088249
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376554096437
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376554107467
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376554131974
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376554170415
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376554171873
