what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376556844348
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376556850574
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376556932143
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376557055228
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376557060385
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376557068730
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376557115172
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376557124580
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376557143078
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376557143281
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376557143598
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376557143853
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376557144090
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376557144304
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376557149435
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376557150980
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376557159092
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376557160966
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376557162138
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376557162647
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376557163483
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376557166765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376557174645
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376557175845
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376557256339
