what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538244316
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538250855
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1376538259187
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538261138
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538272961
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1376538272978
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538280124
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538282913
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376538285518
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1376538290539
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538300400
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538304456
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1376538304465
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376538324056
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1376538327991
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538329485
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538341730
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1376538341740
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538343914
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538447762
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538450390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538457271
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538465070
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1376538465078
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538468440
