what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1376535089965
started,bundle,edu.cs.uwm.compre,1.0.0,"edu.cs.uwm.compre",1376535089966
os,sysinfo,,,"win32",1376535089970
arch,sysinfo,,,"x86",1376535089970
ws,sysinfo,,,"win32",1376535089970
locale,sysinfo,,,"en_US",1376535089970
processors,sysinfo,,,"4",1376535089970
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1376535089970
java.runtime.version,sysinfo,,,"1.7.0_25-b17",1376535089970
java.specification.name,sysinfo,,,"Java Platform API Specification",1376535089970
java.specification.vendor,sysinfo,,,"Oracle Corporation",1376535089970
java.specification.version,sysinfo,,,"1.7",1376535089970
java.vendor,sysinfo,,,"Oracle Corporation",1376535089970
java.version,sysinfo,,,"1.7.0_25",1376535089970
java.vm.info,sysinfo,,,"mixed mode, sharing",1376535089970
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1376535089970
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1376535089970
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1376535089970
java.vm.specification.version,sysinfo,,,"1.7",1376535089970
java.vm.vendor,sysinfo,,,"Oracle Corporation",1376535089970
java.vm.version,sysinfo,,,"23.25-b01",1376535089970
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1376535091505
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1376535098593
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376535101224
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376535322625
