what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376635537536
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376635598609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376635656224
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376635757075
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376635800335
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376635802489
started,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1376635839345
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376635869572
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376635871575
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376635935882
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376635936869
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376635959285
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1376635960265
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376635961163
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376635962569
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376636003386
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376636009186
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376636183188
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376636188832
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376636272137
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376636273422
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376636288071
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376636298475
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376636323183
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376636324219
