what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376543269006
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376543277148
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1376543279303
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376543288762
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376543290446
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376543291656
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376543291739
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376543293071
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1376543303465
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376543304464
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376543304664
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376543305058
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376543316958
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376543319659
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376543321070
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376543347434
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376543348672
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376543376075
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376543377653
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1376543405082
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376543457113
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376543480974
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376543499701
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376543502157
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376543514398
