what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376537562601
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1376537562614
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376537603106
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376537669376
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1376537669384
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376537670368
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376537748734
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376537749495
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376537846539
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376537849934
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538154639
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538159066
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538166832
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1376538166873
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538172179
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538180249
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538190454
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538200207
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1376538200219
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538218481
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538220475
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376538231464
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376538239941
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538242835
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376538244280
