what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376591414356
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376591558056
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376591559326
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376591573489
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376591668028
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1376591688402
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376591707423
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376591790500
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376591836878
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376591899696
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376591914445
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376591920059
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376591922929
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1376591923485
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376591925077
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376591925235
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376591925284
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376591926547
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376591929444
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376591933245
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376591933411
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376591935704
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376591940054
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376591966371
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376591974669
