what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376540162059
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376540163422
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376540167635
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.ClassFileEditor",1376540172267
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.ClassFileEditor",1376540172288
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376540177510
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.ClassFileEditor",1376540177510
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1376540193448
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376540195459
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376540196718
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376540224865
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1376540229049
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376540234061
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376540253436
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376540272782
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376540273963
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376540281931
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1376540294344
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376540298173
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376540310244
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1376540310250
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1376540310250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376540320425
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376540323214
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1376540323224
