what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376541481734
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541482676
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541484346
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376541486726
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541488268
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541488451
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541491875
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541493221
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541496316
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541500173
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541743146
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541750812
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1376541870180
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376541896215
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376542315471
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376542320291
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376542324061
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376542414920
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376542422719
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376542450807
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376542462900
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376542481811
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376542497184
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376542498149
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376542515025
