what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376539296288
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539341157
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539370248
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539371771
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539374461
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539387083
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539399324
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539401379
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539402896
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376539423810
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376539495823
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539506538
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539507777
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376539516001
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539520310
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539641384
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376539654636
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376539656410
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539704500
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.showInformation",1376539704508
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539709911
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376539725981
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539733120
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539734847
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376539747560
