what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376551107160
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376551107358
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376551107539
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376551107722
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376551108191
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376551135005
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376551136057
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376551143127
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1376551147275
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376551148215
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376551153336
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376551197844
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376551222767
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376551243843
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376551246274
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376551276964
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376551278061
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376551282493
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1376551285967
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376551288344
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376551290079
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376551690121
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376551692853
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376551780148
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376551783565
