what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541167350
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541167516
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376541171044
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376541174469
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376541183431
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541252054
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541274243
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541279525
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541303711
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376541327410
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541335526
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541337619
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1376541342365
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541423661
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541439678
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376541464920
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376541468740
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541472509
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541472714
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376541474590
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541475893
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541476074
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376541477898
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541478908
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376541479899
