what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590377615
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590382848
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376590385785
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590394100
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590395287
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590408828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590415940
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590524351
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590532197
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590570147
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590571590
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376590577469
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376590604522
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590651332
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590652797
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590662111
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590668650
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590670559
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590671424
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590672929
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590678338
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590713165
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590714237
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590725381
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590727052
