what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376548523621
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376548527163
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376548528598
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376548534000
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376548543020
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376548641424
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376548642761
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376548649800
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1376548656450
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376548657376
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376548659434
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376548761277
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376548763003
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1376548791136
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376548794063
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1376548837792
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376548839809
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376548863788
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376548865054
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376548869655
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376548873282
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376548973918
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376548974895
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376548987761
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376548988918
