what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376549609513
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376549684252
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376549702304
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376549703520
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376549711432
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376549730765
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376549740129
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376549758224
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376549787447
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376549788368
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376549794224
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376549889964
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376549973950
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376549974783
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376549981583
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376549993747
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550016541
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550017575
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376550022454
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376550033054
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550043581
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550044647
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376550053029
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376550062114
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550069456
