what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376589943537
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376589963531
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376589983033
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590005613
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590017133
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590079474
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590119488
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376590123486
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590166237
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590167504
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376590171487
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376590197155
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1376590216626
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376590232080
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590243645
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590244930
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376590248398
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590281513
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590282760
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590282762
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590306737
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376590311338
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590329694
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376590330959
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376590368470
