what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550070630
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376550075534
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376550148890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550160840
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550161911
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376550167975
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376550208444
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550228044
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550230124
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376550237725
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376550391560
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550393678
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550402136
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376550408864
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376550801880
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550809764
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550850126
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376550852820
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550895367
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376550896793
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376550902808
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376551027620
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376551041733
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376551043273
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376551048023
