what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376547387177
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376547413164
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376547424791
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376547425909
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1376547430616
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376547461379
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376547469623
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1376547596157
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376547598569
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376547609678
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376547643355
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376547648965
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376547692280
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376547735949
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1376548153508
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376548164621
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1376548195729
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1376548339147
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1376548347522
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1376548352130
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376548353085
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376548354283
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376548355101
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376548355267
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1376548355433
