what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1369201493970
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1369201493970
os,sysinfo,,,"win32",1369201493972
arch,sysinfo,,,"x86",1369201493972
ws,sysinfo,,,"win32",1369201493972
locale,sysinfo,,,"en_US",1369201493972
processors,sysinfo,,,"4",1369201493972
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1369201493972
java.runtime.version,sysinfo,,,"1.7.0_21-b11",1369201493972
java.specification.name,sysinfo,,,"Java Platform API Specification",1369201493972
java.specification.vendor,sysinfo,,,"Oracle Corporation",1369201493972
java.specification.version,sysinfo,,,"1.7",1369201493972
java.vendor,sysinfo,,,"Oracle Corporation",1369201493972
java.version,sysinfo,,,"1.7.0_21",1369201493972
java.vm.info,sysinfo,,,"mixed mode, sharing",1369201493972
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1369201493972
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1369201493972
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1369201493972
java.vm.specification.version,sysinfo,,,"1.7",1369201493972
java.vm.vendor,sysinfo,,,"Oracle Corporation",1369201493972
java.vm.version,sysinfo,,,"23.21-b01",1369201493972
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1369201494988
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1369201495355
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1369201498311
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1369201500416
